Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
Preprocess,8,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,91,0,0,100,0,0,1,0.000081,0.000439,0.024008,0.10679,110.586637,0.016018,110.570619,1.215238,0.000176,1.215062,110.570619,1.215062,99.985516,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17887,124051,21685,100,33.333333,?,?,?,?
Preprocess,8,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.978553,0.007694,0.085671,2.273737,20.855394,110.586637,46.259821,64.326816,1.215238,0.50835,0.706888,108.404906,1.191263,98.02713,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.998433,0.999152,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98933,0.979723,0.998609,0.994685,0.974879,0.989011,0,0,0,0,0,0,17887,124051,21685,98.901099,33.333333,?,?,?,?
Preprocess,8,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,88,3,0,96.703297,3.296703,0,0.934876,0.022678,0.148341,6.701611,36.111572,110.586637,181.072539,-70.485903,1.215238,1.989808,-0.77457,102.255129,1.123683,92.466081,0.982759,57,0.030303,1,0.969697,32,0.017241,1,0.982759,0.982759,0.982759,0.952456,0.980146,0.990238,0.967033,0.024625,0.975375,0.032967,0.967033,0.967033,0.967033,0.942408,0.979255,0.967478,0.933813,0.967033,0,0,0,0,0,0,17887,124051,21685,96.703297,33.333333,?,?,?,?
Preprocess,8,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.957516,0.01666,0.122693,4.890589,29.64451,111.733776,52.046125,59.687651,1.227844,0.571935,0.655908,105.382385,1.158048,94.315603,0.982456,56,0,0,1,34,0.017544,1,1,0.982456,0.99115,0.976927,0.997936,0.99885,0.978022,0.005552,0.994448,0.021978,0.978414,0.978022,0.978073,0.966011,0.997276,0.988462,0.94337,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,33.699634,?,?,?,?
Preprocess,8,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,88,2,0,97.777778,2.222222,0,0.956247,0.01528,0.121772,4.502944,29.551756,109.929783,184.756794,-74.827012,1.221442,2.052853,-0.831411,105.261558,1.169573,95.753449,1,57,0.030303,1,0.969697,32,0,0,0.982759,1,0.991304,0.976206,0.981925,0.984732,0.977778,0.020129,0.979871,0.022222,0.979358,0.977778,0.977752,0.963896,0.984425,0.983421,0.961546,0.977778,0,0.001,0,0,0,0,17887,124192,21544,97.777778,33.703704,?,?,?,?
Preprocess,8,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,90,0,0,100,0,0,1,0.000559,0.004554,0.164884,1.105257,109.929783,0.111047,109.818735,1.221442,0.001234,1.220208,109.818735,1.220208,99.898983,1,57,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17887,124192,21544,100,33.333333,?,?,?,?
Preprocess,9,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,91,0,0,100,0,0,1,0.000117,0.00064,0.034524,0.155872,110.586637,0.023047,110.56359,1.215238,0.000253,1.214985,110.56359,1.214985,99.979159,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17887,124051,21685,100,33.333333,?,?,?,?
Preprocess,9,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.957297,0.015715,0.1207,4.644061,29.382725,110.586637,65.263803,45.322834,1.215238,0.717185,0.498053,105.976438,1.164576,95.831143,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,0.997388,0.998632,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.97924,0.967546,0.996574,0.978478,0.948899,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,34.065934,?,?,?,?
Preprocess,9,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,91,0,0,100,0,0,1,0.000627,0.005066,0.18519,1.233153,110.586637,0.12601,110.460626,1.215238,0.001385,1.213853,110.460626,1.213853,99.886053,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17887,124051,21685,100,33.333333,?,?,?,?
Preprocess,9,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,86,5,0,94.505495,5.494505,0,0.890282,0.036207,0.189009,10.69973,46.011486,110.586637,144.377084,-33.790447,1.215238,1.586561,-0.371324,96.220129,1.057364,87.008821,1,58,0.060606,2,0.939394,31,0,0,0.966667,1,0.983051,0.952933,0.998955,0.999425,0.945055,0.041375,0.958625,0.054945,0.949908,0.945055,0.946064,0.919215,0.985646,0.962734,0.862831,0.945055,0,0,0,0,0,0,17887,124051,21685,95.604396,33.699634,?,?,?,?
Preprocess,9,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,91,0,0,100,0,0,1,0.001941,0.018726,0.573593,4.558551,110.586637,0.422608,110.164029,1.215238,0.004644,1.210594,110.164029,1.210594,99.617849,1,58,0,0,1,33,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,17887,124051,21685,100,33.699634,?,?,?,?
Preprocess,9,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,86,5,0,94.505495,5.494505,0,0.893243,0.036457,0.190142,10.773518,46.287433,110.586637,244.467039,-133.880402,1.215238,2.686451,-1.471213,98.036221,1.077321,88.651056,0.965517,56,0.030303,1,0.969697,32,0.034483,2,0.982456,0.965517,0.973913,0.929405,0.978579,0.981074,0.945055,0.026457,0.973543,0.054945,0.951749,0.945055,0.947336,0.911235,0.980905,0.969458,0.888363,0.945055,0,0,0,0,0,0,17887,124051,21685,94.505495,33.333333,?,?,?,?
Preprocess,9,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.955847,0.014671,0.121024,4.335389,29.461649,110.586637,63.071723,47.514914,1.215238,0.693096,0.522142,102.989552,1.131753,93.130197,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,0.990073,0.993368,0.978022,0.02371,0.97629,0.021978,0.978615,0.978022,0.976341,0.964749,0.989487,0.986756,0.935306,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,33.333333,?,?,?,?
Preprocess,9,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,91,0,0,100,0,0,1,0.00007,0.000423,0.020682,0.102144,111.733776,0.013892,111.719884,1.227844,0.000153,1.227691,111.719884,1.227691,99.987566,1,57,0,0,1,34,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.001,0,0,0,0,0,17887,124051,21685,100,33.333333,?,?,?,?
Preprocess,9,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,87,3,0,96.666667,3.333333,0,0.935928,0.022247,0.149067,6.55617,36.175809,109.929783,93.285586,16.644197,1.221442,1.036507,0.184936,103.241418,1.147127,93.915784,0.982456,56,0,0,1,33,0.017544,1,1,0.982456,0.99115,0.976504,0.99681,0.998329,0.966667,0.002811,0.997189,0.033333,0.976667,0.966667,0.969114,0.955657,0.995426,0.978734,0.924893,0.966667,0,0,0,0,0,0,17887,124192,21544,96.666667,33.333333,?,?,?,?
Preprocess,9,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,87,3,0,96.666667,3.333333,0,0.934861,0.023073,0.148107,6.79971,35.942887,109.929783,86.907075,23.022708,1.221442,0.965634,0.255808,101.563618,1.128485,92.389538,0.982456,56,0.030303,1,0.969697,32,0.017544,1,0.982456,0.982456,0.982456,0.952153,0.996279,0.998081,0.966667,0.021066,0.978934,0.033333,0.969444,0.966667,0.967669,0.945098,0.996171,0.976457,0.920949,0.966667,0,0,0,0,0,0,17887,124192,21544,96.666667,33.703704,?,?,?,?
Preprocess,10,1,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,86,5,0,94.505495,5.494505,0,0.895738,0.036335,0.189434,10.666029,45.770162,111.733776,318.261192,-206.527416,1.227844,3.497376,-2.269532,100.703827,1.106635,90.128366,0.964912,55,0.029412,1,0.970588,33,0.035088,2,0.982143,0.964912,0.973451,0.930235,0.97678,0.982175,0.945055,0.022086,0.977914,0.054945,0.960843,0.945055,0.948823,0.91596,0.979724,0.959669,0.897469,0.945055,0,0,0,0,0,0,17887,124051,21685,95.604396,33.699634,?,?,?,?
Preprocess,10,2,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.956974,0.014744,0.12059,4.357114,29.355839,110.586637,28.954886,81.631751,1.215238,0.318186,0.897052,105.995272,1.164783,95.848174,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.978956,0.974767,0.99897,0.992949,0.945,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,33.333333,?,?,?,?
Preprocess,10,3,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.95625,0.01556,0.121493,4.598365,29.575657,110.586637,45.494642,65.091995,1.215238,0.499941,0.715297,104.312906,1.146296,94.326864,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,0.999478,0.999708,0.978022,0.02023,0.97977,0.021978,0.978208,0.978022,0.977961,0.965343,0.996505,0.979013,0.942996,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,33.699634,?,?,?,?
Preprocess,10,4,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.955847,0.014656,0.12094,4.331149,29.441088,110.586637,20.535649,90.050987,1.215238,0.225666,0.989571,102.992382,1.131784,93.132755,1,58,0.030303,1,0.969697,32,0,0,0.983051,1,0.991453,0.976351,1,1,0.978022,0.02371,0.97629,0.021978,0.978615,0.978022,0.976341,0.964749,0.999738,0.997558,0.935306,0.978022,0.001,0,0,0,0,0,17887,124051,21685,97.802198,33.333333,?,?,?,?
Preprocess,10,5,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.957615,0.015985,0.121373,4.723805,29.546425,110.586637,126.713735,-16.127099,1.215238,1.392459,-0.177221,106.100398,1.165938,95.943237,0.965517,56,0,0,1,33,0.034483,2,1,0.965517,0.982456,0.95412,0.995298,0.997559,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.979203,0.960862,0.995433,0.972899,0.952485,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,34.065934,?,?,?,?
Preprocess,10,6,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.007507,0.085601,2.218493,20.838248,110.586637,25.992707,84.59393,1.215238,0.285634,0.929604,108.264326,1.189718,97.900008,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,0.999269,0.99444,0.971242,0.989011,0,0,0,0,0,0,17887,124051,21685,98.901099,33.333333,?,?,?,?
Preprocess,10,7,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,89,2,0,97.802198,2.197802,0,0.957297,0.014696,0.119824,4.342958,29.169415,110.586637,13.766307,96.82033,1.215238,0.151278,1.06396,106.183512,1.166852,96.018394,0.982759,57,0,0,1,33,0.017241,1,1,0.982759,0.991304,0.976654,1,1,0.978022,0.001832,0.998168,0.021978,0.982906,0.978022,0.97924,0.967546,0.999569,0.997151,0.948899,0.978022,0,0,0,0,0,0,17887,124051,21685,97.802198,33.333333,?,?,?,?
Preprocess,10,8,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,817,91,90,1,0,98.901099,1.098901,0,0.97839,0.00461,0.046017,1.362407,11.202265,110.586637,1.240921,109.345716,1.215238,0.013636,1.201601,109.345716,1.201601,98.877874,1,58,0,0,1,33,0,0,1,1,1,1,1,1,0.989011,0.000916,0.999084,0.010989,0.990385,0.989011,0.98927,0.986923,1,1,0.971242,0.989011,0,0,0,0,0,0,17887,124051,21685,100,34.065934,?,?,?,?
Preprocess,10,9,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,89,1,0,98.888889,1.111111,0,0.978086,0.007512,0.08592,2.213891,20.851286,109.929783,9.204379,100.725403,1.221442,0.102271,1.119171,106.110997,1.179011,96.526159,1,57,0,0,1,33,0,0,1,1,1,1,1,1,0.988889,0.004514,0.995486,0.011111,0.9893,0.988889,0.988566,0.986177,0.999866,0.998611,0.96807,0.988889,0,0.001,0,0,0,0,17887,124192,21544,98.888889,33.333333,?,?,?,?
Preprocess,10,10,weka.classifiers.bayes.NaiveBayesSimple,'',-1478242251770381214,20201213.0356,818,90,87,3,0,96.666667,3.333333,0,0.933251,0.020914,0.140624,6.163474,34.126942,109.929783,79.073485,30.856297,1.221442,0.878594,0.342848,101.376046,1.126401,92.218909,1,57,0.060606,2,0.939394,31,0,0,0.966102,1,0.982759,0.952654,0.988836,0.992199,0.966667,0.039321,0.960679,0.033333,0.965568,0.966667,0.965467,0.943082,0.986478,0.966536,0.910794,0.966667,0,0,0,0,0,0,17887,124192,21544,97.777778,33.703704,?,?,?,?
